,year,month,day,hour,PM2.5,temperature,pressure,rain,wind_speed,wind_direction
16615,2015.0,2.0,13.0,10.0,83.0,275.0,1013.0,0.0,0.8,0
16616,2015.0,2.0,13.0,11.0,89.0,276.0,1014.0,0.0,1.1,5
16617,2015.0,2.0,13.0,12.0,94.0,278.0,1011.0,0.0,1.4,8
16618,2015.0,2.0,13.0,13.0,111.0,279.0,1013.0,0.0,2.3,12
16619,2015.0,2.0,13.0,14.0,113.0,280.9,1011.7,0.0,2.3,12
16620,2015.0,2.0,13.0,15.0,115.0,281.0,1011.0,0.0,2.5,15
16621,2015.0,2.0,13.0,16.0,120.0,281.0,1007.0,0.0,2.8,12
16622,2015.0,2.0,13.0,17.0,114.0,281.0,1009.0,0.0,2.2,12
16623,2015.0,2.0,13.0,18.0,126.0,278.0,1009.0,0.0,1.0,12
16624,2015.0,2.0,13.0,19.0,155.0,276.0,1011.0,0.0,0.6,14
16625,2015.0,2.0,13.0,20.0,178.0,274.0,1011.0,0.0,0.0,2
16626,2015.0,2.0,13.0,21.0,192.0,274.0,1010.0,0.0,1.0,1
16627,2015.0,2.0,13.0,22.0,186.0,276.0,1007.0,0.0,1.2,4
16633,2015.0,2.0,14.0,4.0,168.0,272.0,1003.0,0.0,1.3,1
16634,2015.0,2.0,14.0,5.0,168.0,273.0,1004.0,0.0,1.2,1
16635,2015.0,2.0,14.0,6.0,171.0,272.0,1004.0,0.0,1.1,1
16636,2015.0,2.0,14.0,7.0,178.0,271.0,1004.0,0.0,0.7,5
16637,2015.0,2.0,14.0,8.0,180.0,272.0,1007.0,0.0,0.7,2
16638,2015.0,2.0,14.0,9.0,186.0,274.0,1009.0,0.0,1.3,4
16639,2015.0,2.0,14.0,10.0,188.0,276.0,1007.0,0.0,2.4,4
16640,2015.0,2.0,14.0,11.0,196.0,278.0,1007.0,0.0,1.6,4
16674,2015.0,2.0,15.0,21.0,178.0,277.0,1012.0,0.0,1.3,11
16675,2015.0,2.0,15.0,22.0,156.0,277.0,1014.0,0.0,1.0,12
16676,2015.0,2.0,15.0,23.0,163.0,275.0,1015.0,0.0,0.9,15
16677,2015.0,2.0,16.0,0.0,168.0,273.0,1015.0,0.0,1.2,12
16678,2015.0,2.0,16.0,1.0,172.0,273.0,1016.0,0.0,0.6,15
16679,2015.0,2.0,16.0,2.0,189.0,271.0,1016.0,0.0,1.1,15
16687,2015.0,2.0,16.0,10.0,121.0,280.0,1014.0,0.0,2.1,5
16688,2015.0,2.0,16.0,11.0,62.0,283.0,1009.0,0.0,1.569267569146752,3
16689,2015.0,2.0,16.0,12.0,31.0,284.0,1010.0,0.0,3.9,6
16690,2015.0,2.0,16.0,13.0,17.0,284.0,1012.0,0.0,3.5,6
16691,2015.0,2.0,16.0,14.0,17.0,284.0,1011.0,0.0,3.0,3
16692,2015.0,2.0,16.0,15.0,12.0,285.0,1009.0,0.0,1.569267569146752,3
16693,2015.0,2.0,16.0,16.0,14.0,285.0,1009.0,0.0,1.569267569146752,3
16694,2015.0,2.0,16.0,17.0,12.0,284.0,1011.0,0.0,2.1,4
16695,2015.0,2.0,16.0,18.0,12.0,282.0,1009.0,0.0,1.7,4
16696,2015.0,2.0,16.0,19.0,12.0,281.0,1013.0,0.0,1.9,3
16697,2015.0,2.0,16.0,20.0,17.0,279.0,1011.0,0.0,0.8,0
16698,2015.0,2.0,16.0,21.0,19.0,277.0,1012.0,0.0,1.6,4
16699,2015.0,2.0,16.0,22.0,19.0,278.0,1011.0,0.0,1.5,4
16700,2015.0,2.0,16.0,23.0,24.0,277.0,1016.0,0.0,1.9,1
16701,2015.0,2.0,17.0,0.0,30.0,277.0,1013.0,0.0,1.0,4
16702,2015.0,2.0,17.0,1.0,22.0,276.0,1016.0,0.0,1.4,1
16703,2015.0,2.0,17.0,2.0,18.0,275.0,1013.0,0.0,1.1,1
16704,2015.0,2.0,17.0,3.0,19.0,274.0,1017.0,0.0,1.0,1
16705,2015.0,2.0,17.0,4.0,15.0,274.0,1015.0,0.0,1.6,1
16706,2015.0,2.0,17.0,5.0,14.0,274.0,1018.0,0.0,1.2,1
16707,2015.0,2.0,17.0,6.0,13.0,273.0,1014.0,0.0,1.5,1
16708,2015.0,2.0,17.0,7.0,13.0,274.0,1017.0,0.0,1.9,1
16709,2015.0,2.0,17.0,8.0,14.0,275.0,1019.0,0.0,1.6,4
16710,2015.0,2.0,17.0,9.0,18.0,277.0,1018.0,0.0,3.2,5
16711,2015.0,2.0,17.0,10.0,23.0,278.0,1019.0,0.0,3.9,4
16712,2015.0,2.0,17.0,11.0,18.0,280.0,1020.0,0.0,3.4,4
16713,2015.0,2.0,17.0,12.0,17.0,281.0,1015.0,0.0,2.2,5
16714,2015.0,2.0,17.0,13.0,16.0,282.0,1015.0,0.0,1.8,4
16715,2015.0,2.0,17.0,14.0,14.0,283.0,1014.0,0.0,1.9,0
16716,2015.0,2.0,17.0,15.0,17.0,284.0,1016.0,0.0,1.3,3
16717,2015.0,2.0,17.0,16.0,16.0,284.0,1014.0,0.0,1.9,0
16718,2015.0,2.0,17.0,17.0,20.0,283.0,1018.0,0.0,1.2,0
16719,2015.0,2.0,17.0,18.0,16.0,281.0,1016.0,0.0,1.5,2
16720,2015.0,2.0,17.0,19.0,14.0,278.0,1019.0,0.0,0.0,4
16721,2015.0,2.0,17.0,20.0,27.0,275.5,1021.8,0.0,0.5,15
16722,2015.0,2.0,17.0,21.0,19.0,275.0,1021.0,0.0,0.2,12
16723,2015.0,2.0,17.0,22.0,21.0,274.0,1023.0,0.0,0.7,4
16724,2015.0,2.0,17.0,23.0,46.0,272.0,1021.0,0.0,1.0,15
16725,2015.0,2.0,18.0,0.0,63.0,272.0,1025.0,0.0,0.6,10
16726,2015.0,2.0,18.0,1.0,78.0,271.0,1022.0,0.0,0.1,8
16727,2015.0,2.0,18.0,2.0,50.0,271.0,1024.0,0.0,0.8,1
16728,2015.0,2.0,18.0,3.0,42.0,274.0,1024.0,0.0,1.3,1
16729,2015.0,2.0,18.0,4.0,33.0,274.0,1026.0,0.0,1.5,1
16730,2015.0,2.0,18.0,5.0,29.0,274.0,1022.0,0.0,1.2,1
16731,2015.0,2.0,18.0,6.0,15.0,273.0,1022.0,0.0,0.9,1
16732,2015.0,2.0,18.0,7.0,13.0,272.72386211267104,1025.7298886501103,0.0,2.170924734743863,4
16733,2015.0,2.0,18.0,8.0,12.0,274.0,1026.0,0.0,1.8,1
16734,2015.0,2.0,18.0,9.0,16.0,276.0,1026.0,0.0,1.5,1
16735,2015.0,2.0,18.0,10.0,16.0,278.5,1029.1,0.0,1.569267569146752,4
16736,2015.0,2.0,18.0,11.0,15.0,280.0,1025.0,0.0,1.7,9
16737,2015.0,2.0,18.0,12.0,12.0,281.0,1025.0,0.0,1.7,0
16738,2015.0,2.0,18.0,13.0,9.0,282.0,1027.0,0.0,0.9,2
16739,2015.0,2.0,18.0,14.0,12.0,283.0,1024.0,0.0,1.8,2
16740,2015.0,2.0,18.0,15.0,6.0,283.0,1022.0,0.0,2.0,12
16741,2015.0,2.0,18.0,16.0,13.0,284.0,1020.0,0.0,1.6,10
16742,2015.0,2.0,18.0,17.0,15.0,283.0,1023.0,0.0,1.5,11
16743,2015.0,2.0,18.0,18.0,19.0,280.0,1022.0,0.0,1.4,12
16744,2015.0,2.0,18.0,19.0,14.0,277.0,1022.0,0.0,1.8,12
16745,2015.0,2.0,18.0,20.0,70.0,277.0,1023.0,0.0,1.6,15
16746,2015.0,2.0,18.0,21.0,163.0,277.0,1021.0,0.0,2.6,12
16747,2015.0,2.0,18.0,22.0,155.0,277.0,1025.0,0.0,3.9,12
16748,2015.0,2.0,18.0,23.0,123.0,276.0,1026.0,0.0,2.7,12
16749,2015.0,2.0,19.0,0.0,132.0,276.0,1027.0,0.0,2.1,12
16752,2015.0,2.0,19.0,3.0,144.0,273.0,1025.0,0.0,0.9,12
16753,2015.0,2.0,19.0,4.0,145.0,271.0,1026.0,0.0,0.4,2
16754,2015.0,2.0,19.0,5.0,180.0,271.0,1022.0,0.0,0.4,9
16755,2015.0,2.0,19.0,6.0,192.0,273.0,1023.0,0.0,1.4,1
16761,2015.0,2.0,19.0,12.0,193.0,277.0,1020.0,0.0,3.0,12
16762,2015.0,2.0,19.0,13.0,143.0,278.0,1024.0,0.0,2.9,12
16763,2015.0,2.0,19.0,14.0,118.0,278.0,1020.0,0.0,3.8,15
16764,2015.0,2.0,19.0,15.0,86.0,278.0,1018.0,0.0,2.7,12
16765,2015.0,2.0,19.0,16.0,101.0,276.0,1021.0,0.0,2.8,12
16766,2015.0,2.0,19.0,17.0,115.0,275.0,1021.0,0.2,1.8,11
16767,2015.0,2.0,19.0,18.0,110.0,275.0,1021.0,0.0,3.4,12
16768,2015.0,2.0,19.0,19.0,114.0,275.0,1019.0,0.0,1.4,12
16769,2015.0,2.0,19.0,20.0,121.0,275.0,1023.0,0.0,2.4,12
16770,2015.0,2.0,19.0,21.0,125.0,275.0,1021.0,0.0,2.3,15
16771,2015.0,2.0,19.0,22.0,134.0,275.0,1022.0,0.0,2.3,13
16772,2015.0,2.0,19.0,23.0,121.0,275.0,1022.0,0.0,1.0,13
16773,2015.0,2.0,20.0,0.0,122.0,275.0,1017.0,0.0,2.1,12
16774,2015.0,2.0,20.0,1.0,120.0,275.0,1017.0,0.0,1.5,12
16775,2015.0,2.0,20.0,2.0,115.0,275.0,1017.0,0.0,0.8,7
16776,2015.0,2.0,20.0,3.0,108.0,275.0,1017.0,0.0,0.8,13
16777,2015.0,2.0,20.0,4.0,101.0,274.0,1016.0,0.5,1.9,12
16778,2015.0,2.0,20.0,5.0,96.0,274.0,1017.0,0.8,0.8,12
16779,2015.0,2.0,20.0,6.0,76.0,274.0,1016.0,0.9,0.6,11
16780,2015.0,2.0,20.0,7.0,80.0,273.0,1018.8,0.3,0.6,9
16781,2015.0,2.0,20.0,8.0,83.0,274.0,1019.0,0.0,0.8,11
16782,2015.0,2.0,20.0,9.0,90.0,274.0,1015.0,0.3,1.0,12
16783,2015.0,2.0,20.0,10.0,88.0,274.0,1019.0,0.5,1.6,12
16784,2015.0,2.0,20.0,11.0,96.0,274.0,1014.0,0.5,1.4,12
16785,2015.0,2.0,20.0,12.0,97.0,275.0,1016.0,0.4,1.1,15
16786,2015.0,2.0,20.0,13.0,102.0,274.0,1015.0,0.0,0.9,14
16787,2015.0,2.0,20.0,14.0,110.0,274.0,1011.0,0.0,0.8,7
16788,2015.0,2.0,20.0,15.0,120.0,274.0,1011.0,0.0,0.9,14
16789,2015.0,2.0,20.0,16.0,125.0,274.0,1013.0,0.0,0.7,14
16790,2015.0,2.0,20.0,17.0,133.0,275.0,1012.0,0.0,1.3,4
16791,2015.0,2.0,20.0,18.0,146.0,273.5,1015.6,0.0,1.5,12
16792,2015.0,2.0,20.0,19.0,154.0,274.0,1012.0,0.2,1.0,4
16793,2015.0,2.0,20.0,20.0,158.0,273.1,1015.3,0.1,1.1,0
16794,2015.0,2.0,20.0,21.0,177.0,274.0,1012.0,0.2,0.8,14
16795,2015.0,2.0,20.0,22.0,168.0,273.1,1015.6,1.1,0.7,10
16796,2015.0,2.0,20.0,23.0,172.0,274.0,1012.0,0.2,1.3,14
16797,2015.0,2.0,21.0,0.0,156.0,273.0,1013.0,0.0,0.2,2
16798,2015.0,2.0,21.0,1.0,150.0,274.0,1010.0,0.0,1.0,7
16799,2015.0,2.0,21.0,2.0,162.0,274.0,1013.0,0.0,0.7,14
16800,2015.0,2.0,21.0,3.0,158.0,274.0,1013.0,0.0,0.6,6
16801,2015.0,2.0,21.0,4.0,164.0,274.0,1012.3,0.0,1.7,15
16802,2015.0,2.0,21.0,5.0,158.0,274.0,1012.0,0.0,0.7,12
16803,2015.0,2.0,21.0,6.0,167.0,274.0,1010.0,0.0,1.0,12
16804,2015.0,2.0,21.0,7.0,159.0,274.0,1010.0,0.0,1.3,13
16805,2015.0,2.0,21.0,8.0,147.0,274.0,1013.0,0.0,0.8,14
16806,2015.0,2.0,21.0,9.0,172.0,274.0,1008.0,0.0,1.1,14
16807,2015.0,2.0,21.0,10.0,181.0,274.0,1012.0,0.0,1.8,13
16813,2015.0,2.0,21.0,16.0,111.0,276.0,1007.0,0.0,3.6,7
16814,2015.0,2.0,21.0,17.0,40.0,276.0,1009.0,0.0,1.569267569146752,3
16815,2015.0,2.0,21.0,18.0,38.0,275.0,1014.0,0.0,1.569267569146752,6
16816,2015.0,2.0,21.0,19.0,21.0,274.0,1016.0,0.0,1.569267569146752,3
16817,2015.0,2.0,21.0,20.0,18.0,274.0,1016.0,0.0,1.569267569146752,3
16818,2015.0,2.0,21.0,21.0,22.0,273.0,1018.0,0.0,1.569267569146752,3
16819,2015.0,2.0,21.0,22.0,26.0,273.0,1018.0,0.0,4.1,3
16820,2015.0,2.0,21.0,23.0,27.0,272.0,1021.0,0.0,2.7,6
16821,2015.0,2.0,22.0,0.0,44.0,271.0,1021.0,0.0,1.569267569146752,3
16822,2015.0,2.0,22.0,1.0,49.0,269.0,1018.0,0.0,1.569267569146752,6
16823,2015.0,2.0,22.0,2.0,76.0,269.7,1020.5,0.0,1.569267569146752,7
16824,2015.0,2.0,22.0,3.0,94.0,269.0,1021.0,0.0,2.9,6
16825,2015.0,2.0,22.0,4.0,92.0,269.0,1021.0,0.0,1.569267569146752,6
16826,2015.0,2.0,22.0,5.0,81.0,269.0,1020.0,0.0,1.569267569146752,6
16827,2015.0,2.0,22.0,6.0,65.0,268.0,1018.0,0.0,1.569267569146752,6
16828,2015.0,2.0,22.0,7.0,51.0,268.0,1016.0,0.0,1.8,6
16829,2015.0,2.0,22.0,8.0,43.0,269.0,1017.0,0.0,1.3,6
16830,2015.0,2.0,22.0,9.0,31.0,271.0,1019.0,0.0,2.3,4
16831,2015.0,2.0,22.0,10.0,27.0,273.0,1020.0,0.0,3.8,3
16832,2015.0,2.0,22.0,11.0,21.0,274.0,1015.0,0.0,1.569267569146752,4
16833,2015.0,2.0,22.0,12.0,23.0,275.0,1016.0,0.0,3.8,3
16834,2015.0,2.0,22.0,13.0,18.0,276.0,1015.0,0.0,4.0,5
16835,2015.0,2.0,22.0,14.0,19.0,276.0,1017.0,0.0,2.5,5
16836,2015.0,2.0,22.0,15.0,10.0,277.0,1012.0,0.0,1.5,5
16837,2015.0,2.0,22.0,16.0,17.0,277.0,1015.0,0.0,3.0,5
16838,2015.0,2.0,22.0,17.0,18.0,277.0,1012.0,0.0,1.3,6
16839,2015.0,2.0,22.0,18.0,14.0,276.0,1015.0,0.0,1.2,3
16840,2015.0,2.0,22.0,19.0,20.0,273.0,1014.0,0.0,0.5,12
16841,2015.0,2.0,22.0,20.0,22.0,271.0,1017.0,0.0,0.0,14
16842,2015.0,2.0,22.0,21.0,22.0,272.3,1018.6,0.0,0.6,15
16843,2015.0,2.0,22.0,22.0,26.0,269.0,1018.0,0.0,0.0,7
16844,2015.0,2.0,22.0,23.0,29.0,268.0,1019.0,0.0,0.6,0
16845,2015.0,2.0,23.0,0.0,26.0,269.0,1017.0,0.0,1.2,5
16846,2015.0,2.0,23.0,1.0,28.0,269.0,1014.0,0.0,0.4,5
16847,2015.0,2.0,23.0,2.0,21.0,269.0,1016.0,0.0,0.8,4
16848,2015.0,2.0,23.0,3.0,22.0,268.0,1014.0,0.0,0.4,4
16849,2015.0,2.0,23.0,4.0,22.0,267.0,1015.0,0.0,0.5,13
16850,2015.0,2.0,23.0,5.0,16.0,267.3,1019.4,0.0,0.4,12
16851,2015.0,2.0,23.0,6.0,17.0,265.0,1015.0,0.0,0.6,13
16852,2015.0,2.0,23.0,7.0,21.0,266.0,1018.0,0.0,1.0,1
16853,2015.0,2.0,23.0,8.0,23.0,267.0,1017.0,0.0,0.6,0
16854,2015.0,2.0,23.0,9.0,20.0,271.0,1019.0,0.0,1.2,1
16855,2015.0,2.0,23.0,10.0,27.0,275.0,1015.0,0.0,0.6,0
16856,2015.0,2.0,23.0,11.0,30.0,274.9,1018.8,0.0,1.5,13
16857,2015.0,2.0,23.0,12.0,40.0,277.0,1017.0,0.0,2.9,15
16858,2015.0,2.0,23.0,13.0,35.0,277.9,1016.8,0.0,3.4,12
16859,2015.0,2.0,23.0,14.0,33.0,279.0,1014.0,0.0,2.8,8
16860,2015.0,2.0,23.0,15.0,36.0,278.0,1011.0,0.0,3.9,13
16861,2015.0,2.0,23.0,16.0,44.0,279.0,1010.0,0.0,3.2,12
16862,2015.0,2.0,23.0,17.0,56.0,278.0,1010.0,0.0,3.1,12
16863,2015.0,2.0,23.0,18.0,45.0,277.0,1015.0,0.0,2.8,12
16864,2015.0,2.0,23.0,19.0,55.0,275.9,1014.3,0.0,2.2,12
16865,2015.0,2.0,23.0,20.0,92.0,275.0,1015.0,0.0,1.5,15
16866,2015.0,2.0,23.0,21.0,151.0,273.2,1014.3,0.0,0.9,8
16869,2015.0,2.0,24.0,0.0,174.0,270.1,1013.4,0.0,1.0,0
16870,2015.0,2.0,24.0,1.0,104.0,271.0,1013.0,0.0,1.2,4
16871,2015.0,2.0,24.0,2.0,154.0,270.2,1012.8,0.0,1.3,4
16872,2015.0,2.0,24.0,3.0,185.0,272.0,1011.0,0.0,1.4,4
16873,2015.0,2.0,24.0,4.0,179.0,271.0,1013.0,0.0,2.0,4
16874,2015.0,2.0,24.0,5.0,176.0,271.0,1010.0,0.0,1.2,4
16875,2015.0,2.0,24.0,6.0,162.0,268.6,1012.0,0.0,1.1,4
16876,2015.0,2.0,24.0,7.0,128.0,267.9,1011.8,0.0,1.1,1
16877,2015.0,2.0,24.0,8.0,116.0,269.6,1012.1,0.0,1.1,4
16878,2015.0,2.0,24.0,9.0,111.0,273.0,1010.0,0.0,1.3,1
16879,2015.0,2.0,24.0,10.0,109.0,274.0,1008.0,0.0,1.1,4
16880,2015.0,2.0,24.0,11.0,101.0,274.8,1011.9,0.0,2.0,0
16881,2015.0,2.0,24.0,12.0,100.0,276.0,1011.1,0.0,2.7,1
16882,2015.0,2.0,24.0,13.0,110.0,277.3,1009.9,0.0,1.1,4
16883,2015.0,2.0,24.0,14.0,122.0,278.3,1008.6,0.0,2.0,9
16884,2015.0,2.0,24.0,15.0,143.0,279.3,1008.4,0.0,1.4,8
16885,2015.0,2.0,24.0,16.0,167.0,278.9,1008.4,0.0,1.5,10
16886,2015.0,2.0,24.0,17.0,173.0,278.3,1008.9,0.0,2.2,9
16887,2015.0,2.0,24.0,18.0,182.0,277.4,1009.8,0.0,1.5,9
16888,2015.0,2.0,24.0,19.0,187.0,276.4,1010.6,0.0,0.9,9
16889,2015.0,2.0,24.0,20.0,193.0,275.6,1010.6,0.0,1.3,0
16890,2015.0,2.0,24.0,21.0,185.0,275.3,1011.4,0.0,1.1,0
16891,2015.0,2.0,24.0,22.0,168.0,275.0,1012.0,0.0,0.2,1
16892,2015.0,2.0,24.0,23.0,187.0,275.5,1011.9,0.0,1.2,10
16893,2015.0,2.0,25.0,0.0,186.0,274.8,1011.7,0.0,1.5,4
16894,2015.0,2.0,25.0,1.0,180.0,274.7,1011.8,0.0,1.1,4
16895,2015.0,2.0,25.0,2.0,194.0,275.0,1007.0,0.0,1.2,3
16896,2015.0,2.0,25.0,3.0,199.0,274.6,1011.7,0.0,0.9,3
16899,2015.0,2.0,25.0,6.0,115.0,276.0,1013.2,0.0,3.4,6
16900,2015.0,2.0,25.0,7.0,12.0,276.0,1015.0,0.0,3.2,4
16901,2015.0,2.0,25.0,8.0,12.0,276.0,1016.0,0.0,3.8,1
16902,2015.0,2.0,25.0,9.0,7.0,276.0,1011.0,0.0,3.8,3
16903,2015.0,2.0,25.0,10.0,11.0,275.6,1016.1,0.0,1.569267569146752,7
16904,2015.0,2.0,25.0,11.0,13.0,277.0,1015.0,0.0,1.569267569146752,3
16905,2015.0,2.0,25.0,12.0,15.0,278.0,1012.0,0.0,1.569267569146752,3
16906,2015.0,2.0,25.0,13.0,19.0,279.0,1012.0,0.0,4.1,7
16907,2015.0,2.0,25.0,14.0,15.0,278.7,1015.0,0.0,1.569267569146752,7
16908,2015.0,2.0,25.0,15.0,18.0,280.0,1013.0,0.0,2.4,6
16909,2015.0,2.0,25.0,16.0,14.0,279.0,1014.0,0.0,3.8,7
16910,2015.0,2.0,25.0,17.0,12.0,278.3,1015.9,0.0,1.569267569146752,7
16911,2015.0,2.0,25.0,18.0,11.0,277.0,1013.0,0.0,2.2,14
16912,2015.0,2.0,25.0,19.0,9.0,276.0,1016.0,0.0,1.3,7
16913,2015.0,2.0,25.0,20.0,11.0,273.0,1019.0,0.0,0.1,1
16914,2015.0,2.0,25.0,21.0,18.0,272.0,1015.0,0.0,0.1,4
16915,2015.0,2.0,25.0,22.0,18.0,271.0,1020.0,0.0,0.8,6
16916,2015.0,2.0,25.0,23.0,44.0,274.0,1015.0,0.0,1.4,5
16917,2015.0,2.0,26.0,0.0,23.0,274.0,1020.0,0.0,2.3,4
16918,2015.0,2.0,26.0,1.0,14.0,274.0,1015.0,0.0,2.5,4
16919,2015.0,2.0,26.0,2.0,18.0,273.0,1020.0,0.0,2.8,5
16920,2015.0,2.0,26.0,3.0,13.0,271.3,1021.0,0.0,0.7,4
16921,2015.0,2.0,26.0,4.0,8.0,271.9,1021.1,0.0,2.2,3
16922,2015.0,2.0,26.0,5.0,7.0,271.0,1021.0,0.0,1.0,4
16923,2015.0,2.0,26.0,6.0,9.0,272.0,1021.0,0.0,1.4,5
16924,2015.0,2.0,26.0,7.0,7.0,271.1,1021.9,0.0,2.1,6
16925,2015.0,2.0,26.0,8.0,9.0,272.0,1022.0,0.0,2.3,3
16926,2015.0,2.0,26.0,9.0,13.0,274.0,1022.0,0.0,3.3,6
16927,2015.0,2.0,26.0,10.0,13.0,275.0,1021.0,0.0,2.8,7
16928,2015.0,2.0,26.0,11.0,8.0,274.4,1022.6,0.0,1.569267569146752,7
16929,2015.0,2.0,26.0,12.0,11.0,276.0,1019.0,0.0,3.3,3
16930,2015.0,2.0,26.0,13.0,12.0,276.0,1021.3,0.0,1.569267569146752,7
16931,2015.0,2.0,26.0,14.0,13.0,278.0,1019.0,0.0,1.569267569146752,6
16932,2015.0,2.0,26.0,15.0,13.0,279.0,1020.0,0.0,2.4,7
16933,2015.0,2.0,26.0,16.0,12.0,279.0,1016.0,0.0,4.0,14
16934,2015.0,2.0,26.0,17.0,14.0,279.0,1016.0,0.0,2.9,7
16935,2015.0,2.0,26.0,18.0,10.0,277.0,1017.0,0.0,1.4,7
16936,2015.0,2.0,26.0,19.0,12.0,276.8,1022.1,0.0,1.9,6
16937,2015.0,2.0,26.0,20.0,14.0,276.0,1022.0,0.0,1.1,5
16938,2015.0,2.0,26.0,21.0,15.0,276.0,1023.0,0.0,1.1,3
16939,2015.0,2.0,26.0,22.0,15.0,275.0,1025.0,0.0,1.1,4
16940,2015.0,2.0,26.0,23.0,19.0,273.0,1023.0,0.0,0.7,6
16941,2015.0,2.0,27.0,0.0,14.0,273.0,1025.0,0.0,1.0,4
16942,2015.0,2.0,27.0,1.0,15.0,272.4,1027.9,0.0,3.0,1
16943,2015.0,2.0,27.0,2.0,7.0,271.8,1028.3,0.0,2.8,1
16944,2015.0,2.0,27.0,3.0,8.0,271.0,1027.0,0.0,1.4,0
16945,2015.0,2.0,27.0,4.0,7.0,271.0,1024.0,0.0,2.0,0
16946,2015.0,2.0,27.0,5.0,5.0,270.0,1028.9,0.0,1.2,4
16947,2015.0,2.0,27.0,6.0,7.0,269.8,1029.4,0.0,1.1,1
16948,2015.0,2.0,27.0,7.0,8.0,269.4,1029.7,0.0,0.8,4
16949,2015.0,2.0,27.0,8.0,9.0,272.0,1028.0,0.0,2.0,1
16950,2015.0,2.0,27.0,9.0,12.0,271.5,1031.5,0.0,0.3,8
16951,2015.0,2.0,27.0,10.0,15.0,272.5,1031.3,0.0,0.5,2
16952,2015.0,2.0,27.0,11.0,16.0,273.0,1031.3,0.0,0.8,1
16953,2015.0,2.0,27.0,12.0,17.0,274.0,1030.0,0.0,0.7,15
16954,2015.0,2.0,27.0,13.0,26.0,274.0,1029.0,0.0,0.8,13
16955,2015.0,2.0,27.0,14.0,23.0,275.0,1029.1,0.0,2.6,8
16956,2015.0,2.0,27.0,15.0,27.0,275.0,1028.0,0.0,1.9,12
16957,2015.0,2.0,27.0,16.0,30.0,274.5,1028.2,0.0,1.8,11
16958,2015.0,2.0,27.0,17.0,33.0,275.0,1028.0,0.0,2.4,15
16959,2015.0,2.0,27.0,18.0,36.0,275.0,1024.0,0.0,2.4,15
16960,2015.0,2.0,27.0,19.0,39.0,275.0,1026.0,0.0,1.8,15
16961,2015.0,2.0,27.0,20.0,35.0,273.5,1027.8,0.0,2.2,9
16962,2015.0,2.0,27.0,21.0,35.0,274.0,1028.0,0.0,1.0,12
16963,2015.0,2.0,27.0,22.0,37.0,274.0,1026.0,0.0,2.5,13
16964,2015.0,2.0,27.0,23.0,43.0,273.0,1028.0,0.0,4.1,12
16965,2015.0,2.0,28.0,0.0,50.0,272.0,1026.0,0.0,2.1,11
16966,2015.0,2.0,28.0,1.0,51.0,272.0,1025.0,0.0,2.1,12
16967,2015.0,2.0,28.0,2.0,34.0,272.0,1027.0,0.0,1.2,12
16968,2015.0,2.0,28.0,3.0,37.0,272.0,1024.0,0.0,2.3,12
16969,2015.0,2.0,28.0,4.0,38.0,270.8,1024.5,0.1,1.3,8
16970,2015.0,2.0,28.0,5.0,46.0,270.8,1024.1,0.0,1.7,8
16971,2015.0,2.0,28.0,6.0,50.0,270.8,1023.4,0.0,2.3,11
16972,2015.0,2.0,28.0,7.0,54.0,271.0,1019.0,0.2,1.7,13
16973,2015.0,2.0,28.0,8.0,72.0,272.0,1022.0,0.1,1.3,14
16974,2015.0,2.0,28.0,9.0,80.0,272.0,1021.0,0.3,1.6,14
16975,2015.0,2.0,28.0,10.0,94.0,273.0,1019.0,0.1,1.9,13
16976,2015.0,2.0,28.0,11.0,124.0,273.0,1023.0,0.0,3.5,15
16977,2015.0,2.0,28.0,12.0,153.0,272.8,1021.8,0.0,3.1,12
16978,2015.0,2.0,28.0,13.0,169.0,275.0,1018.0,0.0,1.8,15
16979,2015.0,2.0,28.0,14.0,176.0,273.7,1019.5,0.0,3.1,12
16980,2015.0,2.0,28.0,15.0,195.0,274.3,1018.9,0.0,2.4,11
16982,2015.0,2.0,28.0,17.0,198.0,276.0,1017.0,0.0,1.3,10
16983,2015.0,2.0,28.0,18.0,196.0,275.0,1017.0,0.0,1.4,15
16986,2015.0,2.0,28.0,21.0,196.0,278.0,1019.0,0.0,1.569267569146752,7
16987,2015.0,2.0,28.0,22.0,98.0,273.6,1021.0,0.0,1.7,14
16988,2015.0,2.0,28.0,23.0,115.0,272.5,1021.2,0.0,1.6,0
16989,2015.0,3.0,1.0,0.0,69.0,271.2,1021.0,0.0,0.4,9
16990,2015.0,3.0,1.0,1.0,35.0,270.4,1020.8,0.0,0.5,2
16991,2015.0,3.0,1.0,2.0,20.0,270.4,1020.4,0.0,1.0,14
16992,2015.0,3.0,1.0,3.0,13.0,274.8,1019.7,0.0,1.9,14
16993,2015.0,3.0,1.0,4.0,12.0,272.1,1019.1,0.0,1.0,12
16994,2015.0,3.0,1.0,5.0,9.0,269.8,1018.9,0.0,0.9,15
16995,2015.0,3.0,1.0,6.0,10.0,271.1,1018.7,0.0,2.1,13
16996,2015.0,3.0,1.0,7.0,37.0,271.0,1018.5,0.0,1.4,14
16997,2015.0,3.0,1.0,8.0,44.0,272.9,1018.6,0.0,1.2,13
16998,2015.0,3.0,1.0,9.0,53.0,277.2,1018.8,0.0,3.0,13
16999,2015.0,3.0,1.0,10.0,38.0,279.0,1018.5,0.0,3.6,15
17000,2015.0,3.0,1.0,11.0,29.0,280.6,1017.8,0.0,3.7,15
